comment_id,text,label,annotator_id,social_group,probs,brier_score
78,immorality is a concept with which lesbos cannot be associated,3,49021087,man black,"{""1"": 0.36512705568651044, ""2"": 0.14523751043025396, ""3"": 0.08147086312579345, ""4"": 0.05427129155893772, ""5"": 0.35389327919850444}",0.22525866053329985
78,immorality is a concept with which lesbos cannot be associated,5,67558416,woman black,"{""1"": 0.36512705568651044, ""2"": 0.14523751043025396, ""3"": 0.08147086312579345, ""4"": 0.05427129155893772, ""5"": 0.35389327919850444}",0.11628969410421539
78,immorality is a concept with which lesbos cannot be associated,2,36400600,woman white,"{""1"": 0.36512705568651044, ""2"": 0.14523751043025396, ""3"": 0.08147086312579345, ""4"": 0.05427129155893772, ""5"": 0.35389327919850444}",0.19975200161151557
78,immorality is a concept with which lesbos cannot be associated,5,36344670,man white,"{""1"": 0.36512705568651044, ""2"": 0.14523751043025396, ""3"": 0.08147086312579345, ""4"": 0.05427129155893772, ""5"": 0.35389327919850444}",0.11628969410421539
85,"""We, Ahmadi Muslims, arent here to cause you any disturbance but instead we are here to serve, we are here to share with you the community, to join you in your activities, and live peacefully and happily among you.""",5,27672101,woman black,"{""1"": 0.5302600853208417, ""2"": 0.15674458129664834, ""3"": 0.08931037567526805, ""4"": 0.07176289716049482, ""5"": 0.1519220605467471}",0.2076214139699457
85,"""We, Ahmadi Muslims, arent here to cause you any disturbance but instead we are here to serve, we are here to share with you the community, to join you in your activities, and live peacefully and happily among you.""",5,8526465,man black,"{""1"": 0.5302600853208417, ""2"": 0.15674458129664834, ""3"": 0.08931037567526805, ""4"": 0.07176289716049482, ""5"": 0.1519220605467471}",0.2076214139699457
85,"""We, Ahmadi Muslims, arent here to cause you any disturbance but instead we are here to serve, we are here to share with you the community, to join you in your activities, and live peacefully and happily among you.""",3,17414298,man white,"{""1"": 0.5302600853208417, ""2"": 0.15674458129664834, ""3"": 0.08931037567526805, ""4"": 0.07176289716049482, ""5"": 0.1519220605467471}",0.23266608791853732
85,"""We, Ahmadi Muslims, arent here to cause you any disturbance but instead we are here to serve, we are here to share with you the community, to join you in your activities, and live peacefully and happily among you.""",4,45870433,woman white,"{""1"": 0.5302600853208417, ""2"": 0.15674458129664834, ""3"": 0.08931037567526805, ""4"": 0.07176289716049482, ""5"": 0.1519220605467471}",0.23968507932444663
85,"""We, Ahmadi Muslims, arent here to cause you any disturbance but instead we are here to serve, we are here to share with you the community, to join you in your activities, and live peacefully and happily among you.""",4,6690712,woman white,"{""1"": 0.5302600853208417, ""2"": 0.15674458129664834, ""3"": 0.08931037567526805, ""4"": 0.07176289716049482, ""5"": 0.1519220605467471}",0.23968507932444663
85,"""We, Ahmadi Muslims, arent here to cause you any disturbance but instead we are here to serve, we are here to share with you the community, to join you in your activities, and live peacefully and happily among you.""",5,85439177,man white,"{""1"": 0.5302600853208417, ""2"": 0.15674458129664834, ""3"": 0.08931037567526805, ""4"": 0.07176289716049482, ""5"": 0.1519220605467471}",0.2076214139699457
95,I'm not going to let social distancing ruin my fun,4,10638687,woman black,"{""1"": 0.40233840788705894, ""2"": 0.15034288681030072, ""3"": 0.12859508488661636, ""4"": 0.10999320198579828, ""5"": 0.20873041843022566}",0.20733927240441868
95,I'm not going to let social distancing ruin my fun,5,8526465,man black,"{""1"": 0.40233840788705894, ""2"": 0.15034288681030072, ""3"": 0.12859508488661636, ""4"": 0.10999320198579828, ""5"": 0.20873041843022566}",0.16784438582664776
95,I'm not going to let social distancing ruin my fun,5,40321857,woman white,"{""1"": 0.40233840788705894, ""2"": 0.15034288681030072, ""3"": 0.12859508488661636, ""4"": 0.10999320198579828, ""5"": 0.20873041843022566}",0.16784438582664776
95,I'm not going to let social distancing ruin my fun,4,45870433,woman white,"{""1"": 0.40233840788705894, ""2"": 0.15034288681030072, ""3"": 0.12859508488661636, ""4"": 0.10999320198579828, ""5"": 0.20873041843022566}",0.20733927240441868
95,I'm not going to let social distancing ruin my fun,5,13486996,woman white,"{""1"": 0.40233840788705894, ""2"": 0.15034288681030072, ""3"": 0.12859508488661636, ""4"": 0.10999320198579828, ""5"": 0.20873041843022566}",0.16784438582664776
95,I'm not going to let social distancing ruin my fun,5,85439177,man white,"{""1"": 0.40233840788705894, ""2"": 0.15034288681030072, ""3"": 0.12859508488661636, ""4"": 0.10999320198579828, ""5"": 0.20873041843022566}",0.16784438582664776
116,Politicians are useless,5,8526465,man black,"{""1"": 0.40692073173303334, ""2"": 0.13005968078108462, ""3"": 0.08663841957512268, ""4"": 0.06438421388633732, ""5"": 0.311996954024422}",0.13349994729898695
116,Politicians are useless,5,10166032,man black,"{""1"": 0.40692073173303334, ""2"": 0.13005968078108462, ""3"": 0.08663841957512268, ""4"": 0.06438421388633732, ""5"": 0.311996954024422}",0.13349994729898695
116,Politicians are useless,1,44297731,man hisp,"{""1"": 0.40692073173303334, ""2"": 0.13005968078108462, ""3"": 0.08663841957512268, ""4"": 0.06438421388633732, ""5"": 0.311996954024422}",0.09553043621554243
116,Politicians are useless,3,66593239,man white,"{""1"": 0.40692073173303334, ""2"": 0.13005968078108462, ""3"": 0.08663841957512268, ""4"": 0.06438421388633732, ""5"": 0.311996954024422}",0.22364336107870675
116,Politicians are useless,5,87738079,woman white,"{""1"": 0.40692073173303334, ""2"": 0.13005968078108462, ""3"": 0.08663841957512268, ""4"": 0.06438421388633732, ""5"": 0.311996954024422}",0.13349994729898695
116,Politicians are useless,4,48349576,woman white,"{""1"": 0.40692073173303334, ""2"": 0.13005968078108462, ""3"": 0.08663841957512268, ""4"": 0.06438421388633732, ""5"": 0.311996954024422}",0.23254504335422088
132,"""I should have been challenged on the proposals or the claims that I was making for myself,"" she said. ""And I think that would have made a big difference as well. If I was just challenged on the things I was saying.""",5,74158862,man black,"{""1"": 0.3786350422498298, ""2"": 0.19038966282283357, ""3"": 0.13929206103254022, ""4"": 0.12101903764632045, ""5"": 0.17066419624847592}",0.1802916960106087
132,"""I should have been challenged on the proposals or the claims that I was making for myself,"" she said. ""And I think that would have made a big difference as well. If I was just challenged on the things I was saying.""",4,18991638,woman black,"{""1"": 0.3786350422498298, ""2"": 0.19038966282283357, ""3"": 0.13929206103254022, ""4"": 0.12101903764632045, ""5"": 0.17066419624847592}",0.20014975945147087
132,"""I should have been challenged on the proposals or the claims that I was making for myself,"" she said. ""And I think that would have made a big difference as well. If I was just challenged on the things I was saying.""",2,86257299,man white,"{""1"": 0.3786350422498298, ""2"": 0.19038966282283357, ""3"": 0.13929206103254022, ""4"": 0.12101903764632045, ""5"": 0.17066419624847592}",0.17240150938086565
132,"""I should have been challenged on the proposals or the claims that I was making for myself,"" she said. ""And I think that would have made a big difference as well. If I was just challenged on the things I was saying.""",2,93788928,man white,"{""1"": 0.3786350422498298, ""2"": 0.19038966282283357, ""3"": 0.13929206103254022, ""4"": 0.12101903764632045, ""5"": 0.17066419624847592}",0.17240150938086565
132,"""I should have been challenged on the proposals or the claims that I was making for myself,"" she said. ""And I think that would have made a big difference as well. If I was just challenged on the things I was saying.""",5,80986841,woman white,"{""1"": 0.3786350422498298, ""2"": 0.19038966282283357, ""3"": 0.13929206103254022, ""4"": 0.12101903764632045, ""5"": 0.17066419624847592}",0.1802916960106087
139,people this is new thread due to the impending death of the previous,5,40401566,man black,"{""1"": 0.3883434903073911, ""2"": 0.16702445873259433, ""3"": 0.11660185089317208, ""4"": 0.09973485859094594, ""5"": 0.2282953414758965}",0.15955578998334313
139,people this is new thread due to the impending death of the previous,4,3088028,woman black,"{""1"": 0.3883434903073911, ""2"": 0.16702445873259433, ""3"": 0.11660185089317208, ""4"": 0.09973485859094594, ""5"": 0.2282953414758965}",0.2109799831373234
139,people this is new thread due to the impending death of the previous,4,15918959,man white,"{""1"": 0.3883434903073911, ""2"": 0.16702445873259433, ""3"": 0.11660185089317208, ""4"": 0.09973485859094594, ""5"": 0.2282953414758965}",0.2109799831373234
139,people this is new thread due to the impending death of the previous,5,9175691,woman white,"{""1"": 0.3883434903073911, ""2"": 0.16702445873259433, ""3"": 0.11660185089317208, ""4"": 0.09973485859094594, ""5"": 0.2282953414758965}",0.15955578998334313
139,people this is new thread due to the impending death of the previous,5,5171967,man white,"{""1"": 0.3883434903073911, ""2"": 0.16702445873259433, ""3"": 0.11660185089317208, ""4"": 0.09973485859094594, ""5"": 0.2282953414758965}",0.15955578998334313
139,people this is new thread due to the impending death of the previous,5,7304061,man white,"{""1"": 0.3883434903073911, ""2"": 0.16702445873259433, ""3"": 0.11660185089317208, ""4"": 0.09973485859094594, ""5"": 0.2282953414758965}",0.15955578998334313
155,apparently Japan has accepted 28 refugees in the past years...28 is that it?,4,10638687,woman black,"{""1"": 0.3432255244462071, ""2"": 0.13027371737847152, ""3"": 0.0923778996538413, ""4"": 0.1014572743856653, ""5"": 0.33266558413581476}",0.21227081980765905
155,apparently Japan has accepted 28 refugees in the past years...28 is that it?,5,10166032,man black,"{""1"": 0.3432255244462071, ""2"": 0.13027371737847152, ""3"": 0.0923778996538413, ""4"": 0.1014572743856653, ""5"": 0.33266558413581476}",0.11978749590759927
155,apparently Japan has accepted 28 refugees in the past years...28 is that it?,1,44250250,man white,"{""1"": 0.3432255244462071, ""2"": 0.13027371737847152, ""3"": 0.0923778996538413, ""4"": 0.1014572743856653, ""5"": 0.33266558413581476}",0.1155635197834424
155,apparently Japan has accepted 28 refugees in the past years...28 is that it?,4,45870433,woman white,"{""1"": 0.3432255244462071, ""2"": 0.13027371737847152, ""3"": 0.0923778996538413, ""4"": 0.1014572743856653, ""5"": 0.33266558413581476}",0.21227081980765905
155,apparently Japan has accepted 28 refugees in the past years...28 is that it?,5,35280071,woman white,"{""1"": 0.3432255244462071, ""2"": 0.13027371737847152, ""3"": 0.0923778996538413, ""4"": 0.1014572743856653, ""5"": 0.33266558413581476}",0.11978749590759927
155,apparently Japan has accepted 28 refugees in the past years...28 is that it?,4,48349576,woman white,"{""1"": 0.3432255244462071, ""2"": 0.13027371737847152, ""3"": 0.0923778996538413, ""4"": 0.1014572743856653, ""5"": 0.33266558413581476}",0.21227081980765905
172,"When they get married they automatically take ownership and all your money is their money. Even though these people were all""š don't need a partner I make my own money in college. But, if their partners didn't have money they wouldn't be married.",5,24252197,man black,"{""1"": 0.3212773427321041, ""2"": 0.16930127082108215, ""3"": 0.1541505476376362, ""4"": 0.12386344706318622, ""5"": 0.23140739174599131}",0.15234423871453864
172,"When they get married they automatically take ownership and all your money is their money. Even though these people were all""š don't need a partner I make my own money in college. But, if their partners didn't have money they wouldn't be married.",5,34083197,man white,"{""1"": 0.3212773427321041, ""2"": 0.16930127082108215, ""3"": 0.1541505476376362, ""4"": 0.12386344706318622, ""5"": 0.23140739174599131}",0.15234423871453864
172,"When they get married they automatically take ownership and all your money is their money. Even though these people were all""š don't need a partner I make my own money in college. But, if their partners didn't have money they wouldn't be married.",1,7288661,man white,"{""1"": 0.3212773427321041, ""2"": 0.16930127082108215, ""3"": 0.1541505476376362, ""4"": 0.12386344706318622, ""5"": 0.23140739174599131}",0.11639625832009352
172,"When they get married they automatically take ownership and all your money is their money. Even though these people were all""š don't need a partner I make my own money in college. But, if their partners didn't have money they wouldn't be married.",3,44471637,woman white,"{""1"": 0.3212773427321041, ""2"": 0.16930127082108215, ""3"": 0.1541505476376362, ""4"": 0.12386344706318622, ""5"": 0.23140739174599131}",0.1832469763578807
172,"When they get married they automatically take ownership and all your money is their money. Even though these people were all""š don't need a partner I make my own money in college. But, if their partners didn't have money they wouldn't be married.",4,52431532,man white,"{""1"": 0.3212773427321041, ""2"": 0.16930127082108215, ""3"": 0.1541505476376362, ""4"": 0.12386344706318622, ""5"": 0.23140739174599131}",0.1953618165876607
172,"When they get married they automatically take ownership and all your money is their money. Even though these people were all""š don't need a partner I make my own money in college. But, if their partners didn't have money they wouldn't be married.",4,26767527,man white,"{""1"": 0.3212773427321041, ""2"": 0.16930127082108215, ""3"": 0.1541505476376362, ""4"": 0.12386344706318622, ""5"": 0.23140739174599131}",0.1953618165876607
189,"Imagine someone telling you that you're banned from life. Well, no need because I'm telling you.",4,10638687,woman black,"{""1"": 0.3245465860315015, ""2"": 0.1331936519185372, ""3"": 0.11572066234204607, ""4"": 0.10702411845337345, ""5"": 0.31951498125454175}",0.20719161107580925
189,"Imagine someone telling you that you're banned from life. Well, no need because I'm telling you.",5,8526465,man black,"{""1"": 0.3245465860315015, ""2"": 0.1331936519185372, ""3"": 0.11572066234204607, ""4"": 0.10702411845337345, ""5"": 0.31951498125454175}",0.12219526595534189
189,"Imagine someone telling you that you're banned from life. Well, no need because I'm telling you.",5,40321857,woman white,"{""1"": 0.3245465860315015, ""2"": 0.1331936519185372, ""3"": 0.11572066234204607, ""4"": 0.10702411845337345, ""5"": 0.31951498125454175}",0.12219526595534189
189,"Imagine someone telling you that you're banned from life. Well, no need because I'm telling you.",4,45870433,woman white,"{""1"": 0.3245465860315015, ""2"": 0.1331936519185372, ""3"": 0.11572066234204607, ""4"": 0.10702411845337345, ""5"": 0.31951498125454175}",0.20719161107580925
189,"Imagine someone telling you that you're banned from life. Well, no need because I'm telling you.",4,48349576,woman white,"{""1"": 0.3245465860315015, ""2"": 0.1331936519185372, ""3"": 0.11572066234204607, ""4"": 0.10702411845337345, ""5"": 0.31951498125454175}",0.20719161107580925
189,"Imagine someone telling you that you're banned from life. Well, no need because I'm telling you.",5,85439177,man white,"{""1"": 0.3245465860315015, ""2"": 0.1331936519185372, ""3"": 0.11572066234204607, ""4"": 0.10702411845337345, ""5"": 0.31951498125454175}",0.12219526595534189
204,Why are female dogs known as bitches?,3,49021087,na na,"{""1"": 0.37873377767865807, ""2"": 0.15302228756470607, ""3"": 0.07815613097920149, ""4"": 0.07116196882348794, ""5"": 0.31892583495394644}",0.22468578554108495
204,Why are female dogs known as bitches?,5,42267923,woman black,"{""1"": 0.37873377767865807, ""2"": 0.15302228756470607, ""3"": 0.07815613097920149, ""4"": 0.07116196882348794, ""5"": 0.31892583495394644}",0.128377903951187
204,Why are female dogs known as bitches?,2,36400600,woman white,"{""1"": 0.37873377767865807, ""2"": 0.15302228756470607, ""3"": 0.07815613097920149, ""4"": 0.07116196882348794, ""5"": 0.31892583495394644}",0.19473932290688314
204,Why are female dogs known as bitches?,4,2385721,man white,"{""1"": 0.37873377767865807, ""2"": 0.15302228756470607, ""3"": 0.07815613097920149, ""4"": 0.07116196882348794, ""5"": 0.31892583495394644}",0.2274834504033704
218,to all my beautiful bitches: i love you all,5,35379134,man black,"{""1"": 0.4091424481681193, ""2"": 0.11011919857096032, ""3"": 0.06575517911418591, ""4"": 0.04245473386065825, ""5"": 0.37252844028607623}",0.11587409740885099
218,to all my beautiful bitches: i love you all,5,42267923,woman black,"{""1"": 0.4091424481681193, ""2"": 0.11011919857096032, ""3"": 0.06575517911418591, ""4"": 0.04245473386065825, ""5"": 0.37252844028607623}",0.11587409740885099
218,to all my beautiful bitches: i love you all,5,45678981,woman white,"{""1"": 0.4091424481681193, ""2"": 0.11011919857096032, ""3"": 0.06575517911418591, ""4"": 0.04245473386065825, ""5"": 0.37252844028607623}",0.11587409740885099
218,to all my beautiful bitches: i love you all,2,36400600,woman white,"{""1"": 0.4091424481681193, ""2"": 0.11011919857096032, ""3"": 0.06575517911418591, ""4"": 0.04245473386065825, ""5"": 0.37252844028607623}",0.22083779409489734
230,There's a big difference between being a bitch and being a woman,3,49021087,man black,"{""1"": 0.3379345838626192, ""2"": 0.1646961557421583, ""3"": 0.10633582463338412, ""4"": 0.06349602250358093, ""5"": 0.32753741325825747}",0.21025455339560523
230,There's a big difference between being a bitch and being a woman,5,42267923,woman black,"{""1"": 0.3379345838626192, ""2"": 0.1646961557421583, ""3"": 0.10633582463338412, ""4"": 0.06349602250358093, ""5"": 0.32753741325825747}",0.12177391794565591
230,There's a big difference between being a bitch and being a woman,2,94108971,man white,"{""1"": 0.3379345838626192, ""2"": 0.1646961557421583, ""3"": 0.10633582463338412, ""4"": 0.06349602250358093, ""5"": 0.32753741325825747}",0.1869104209520956
230,There's a big difference between being a bitch and being a woman,2,90385194,man white,"{""1"": 0.3379345838626192, ""2"": 0.1646961557421583, ""3"": 0.10633582463338412, ""4"": 0.06349602250358093, ""5"": 0.32753741325825747}",0.1869104209520956
305,"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",3,43606178,man black,"{""1"": 0.32183672328504215, ""2"": 0.1777351093347995, ""3"": 0.14060005410667117, ""4"": 0.12801780380482128, ""5"": 0.23181030946866596}",0.18877229804270615
305,"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",2,74938710,man black,"{""1"": 0.32183672328504215, ""2"": 0.1777351093347995, ""3"": 0.14060005410667117, ""4"": 0.12801780380482128, ""5"": 0.23181030946866596}",0.17391827595145481
305,"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",1,7288661,man white,"{""1"": 0.32183672328504215, ""2"": 0.1777351093347995, ""3"": 0.14060005410667117, ""4"": 0.12801780380482128, ""5"": 0.23181030946866596}",0.11627763037135778
305,"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",5,40102629,man white,"{""1"": 0.32183672328504215, ""2"": 0.1777351093347995, ""3"": 0.14060005410667117, ""4"": 0.12801780380482128, ""5"": 0.23181030946866596}",0.15228819589790826
305,"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",3,15040445,woman white,"{""1"": 0.32183672328504215, ""2"": 0.1777351093347995, ""3"": 0.14060005410667117, ""4"": 0.12801780380482128, ""5"": 0.23181030946866596}",0.18877229804270615
305,"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",5,40260159,man white,"{""1"": 0.32183672328504215, ""2"": 0.1777351093347995, ""3"": 0.14060005410667117, ""4"": 0.12801780380482128, ""5"": 0.23181030946866596}",0.15228819589790826
310,This camera is a bitch,3,49021087,na na,"{""1"": 0.19635861604134364, ""2"": 0.31378014236176693, ""3"": 0.41569116105329484, ""4"": 0.07337385269942942, ""5"": 0.0007962278441651806}",0.09676317186884531
310,This camera is a bitch,5,42267923,woman black,"{""1"": 0.19635861604134364, ""2"": 0.31378014236176693, ""3"": 0.41569116105329484, ""4"": 0.07337385269942942, ""5"": 0.0007962278441651806}",0.26272114515249717
310,This camera is a bitch,5,64150722,man native,"{""1"": 0.19635861604134364, ""2"": 0.31378014236176693, ""3"": 0.41569116105329484, ""4"": 0.07337385269942942, ""5"": 0.0007962278441651806}",0.26272114515249717
310,This camera is a bitch,2,94108971,man white,"{""1"": 0.19635861604134364, ""2"": 0.31378014236176693, ""3"": 0.41569116105329484, ""4"": 0.07337385269942942, ""5"": 0.0007962278441651806}",0.13752757934545642
334,Ill try to find my mutuals again if Twitter stops being a bitch.,4,3088028,woman black,"{""1"": 0.3316744052446297, ""2"": 0.14489782569994955, ""3"": 0.12588940732407378, ""4"": 0.10937462236617349, ""5"": 0.2881637393651735}",0.20462066756673486
334,Ill try to find my mutuals again if Twitter stops being a bitch.,5,10166032,man black,"{""1"": 0.3316744052446297, ""2"": 0.14489782569994955, ""3"": 0.12588940732407378, ""4"": 0.10937462236617349, ""5"": 0.2881637393651735}",0.13310502076713485
334,Ill try to find my mutuals again if Twitter stops being a bitch.,1,61283819,man white,"{""1"": 0.3316744052446297, ""2"": 0.14489782569994955, ""3"": 0.12588940732407378, ""4"": 0.10937462236617349, ""5"": 0.2881637393651735}",0.11570075441535235
334,Ill try to find my mutuals again if Twitter stops being a bitch.,4,45870433,woman white,"{""1"": 0.3316744052446297, ""2"": 0.14489782569994955, ""3"": 0.12588940732407378, ""4"": 0.10937462236617349, ""5"": 0.2881637393651735}",0.20462066756673486
334,Ill try to find my mutuals again if Twitter stops being a bitch.,5,71913780,woman white,"{""1"": 0.3316744052446297, ""2"": 0.14489782569994955, ""3"": 0.12588940732407378, ""4"": 0.10937462236617349, ""5"": 0.2881637393651735}",0.13310502076713485
334,Ill try to find my mutuals again if Twitter stops being a bitch.,5,35280071,woman white,"{""1"": 0.3316744052446297, ""2"": 0.14489782569994955, ""3"": 0.12588940732407378, ""4"": 0.10937462236617349, ""5"": 0.2881637393651735}",0.13310502076713485
344,""" you ugly bitch!!!""- that seems to be my real name these days",3,49021087,man black,"{""1"": 0.24194446579809012, ""2"": 0.29643657765892173, ""3"": 0.3806320932177248, ""4"": 0.07978482251604557, ""5"": 0.0012020408092177763}",0.10727908717246766
344,""" you ugly bitch!!!""- that seems to be my real name these days",5,92024956,man black,"{""1"": 0.24194446579809012, ""2"": 0.29643657765892173, ""3"": 0.3806320932177248, ""4"": 0.07978482251604557, ""5"": 0.0012020408092177763}",0.25905110813587046
