comment_id,text,label,annotator_id,social_group,probs,brier_score
Ugw1Cv1E4ZprjTRZwtp4AaABAg,she actually chose to have those lashes on a program. She’s the delusional one. Yuck.,3.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.10311083565296787, ""2"": 0.08958424003639266, ""3"": 0.08030279548106269, ""4"": 0.7270021288295768}",0.348258055953659
Ugw1SAmYSjT1v9h9iHx4AaABAg,She be needin weight watchers.,4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.16049099961319402, ""2"": 0.13514696908081503, ""3"": 0.07944879449819377, ""4"": 0.6249132368077972}",0.047756063769448215
Ugw1bbBQJxY3yxy4FBN4AaABAg,"I’m starting to see the truth. Kanye wasn’t an antisemite, he was exposing Hollywood and the IRS. I’m actually getting scared how right he is, a test ago you wouldn’t be able to tell me shit. Now I see.",1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.8711940528532561, ""2"": 0.07378199151196449, ""3"": 0.010966715185696621, ""4"": 0.04405724044908271}",0.006024015892448463
Ugw1nCetQgEz2KVCeBB4AaABAg,I'm glad this is getting racist remarks Ariel is not black,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.05332266579049324, ""2"": 0.08655122293685441, ""3"": 0.051682094327926295, ""4"": 0.808444016944726}",0.37337118560325155
Ugw1oyNKWf7LfzCgnO54AaABAg,LIZZLY BEAR😝 LIZBIAN🖖✌️ 👀 MY COMEDY N YESHUA CHRIST VIDEO,4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.3401656638851641, ""2"": 0.18494487355912706, ""3"": 0.08336117670304716, ""4"": 0.39152828585266164}",0.13177604946023821
Ugw2d4oklL_P_AlcWb94AaABAg,Emma watson is so ditsy she thinks unicorns are real,3.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.012543762686762782, ""2"": 0.016879478582500565, ""3"": 0.019734109179429835, ""4"": 0.9508426495513068}",0.4663663059228885
Ugw2h8sGbSNTMpch-Ox4AaABAg,Remember the national outrage when Jesus was depicted as a white man.....? No? Me neither.....,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.2214246421050487, ""2"": 0.14296249201354733, ""3"": 0.07895138631981947, ""4"": 0.5566614795615845}",0.2356807965683722
Ugw2wCivJJLEWS-TwFZ4AaABAg,"He's an idiot man ill never buy this scumbags stuff just trying to stay relevant. Its True Black and all lives matter but that line was turned into a business making blm patented and its owners rich. Its more of a clothing brand than a sentiment. He's mentioned slavery was an option, wlm and now this on Jews. Just ignore him. He'll be extinct soon enough from the limelight",2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.07068904742509516, ""2"": 0.0568002495058775, ""3"": 0.037837122112550095, ""4"": 0.8346735809564773}",0.3981835863286278
Ugw2xYL1UlMP4b8d4mZ4AaABAg,"POV: you've searched everywhere to find his so-called ""Anti-Semitic"" remarks and you still can't find them o_o",1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.46548899464737464, ""2"": 0.17124383859064682, ""3"": 0.04830154241204404, ""4"": 0.3149656243499345}",0.10414071265496509
Ugw35HSayn6GKNN7RaJ4AaABAg,Naah this is fake this a bad Tate imitation 😂😂😂,2.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.7795435617594619, ""2"": 0.1252840476462159, ""3"": 0.032175607172060416, ""4"": 0.06299678342226174}",0.34445500660031436
Ugw3eWrdTQd2jiC0X6R4AaABAg,They don't work for HER!!!!,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.093640579589279, ""2"": 0.0664011081204479, ""3"": 0.05591534276727216, ""4"": 0.7840429695230009}",0.3609366024355271
Ugw3zIVfCaCfOeZ8SbF4AaABAg,Good for JK Rowling. The woke cretin actors can go to hell.,4.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.010675827886731342, ""2"": 0.020259162127405764, ""3"": 0.02295663802917424, ""4"": 0.9461083719566886}",0.0009889304384831943
Ugw4Iv7NEBL_HvToZMl4AaABAg,And it’s not our fault blacks can’t handle the whole life’s not fair motto,4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.003680008403027028, ""2"": 0.010986476137270359, ""3"": 0.01169504232935158, ""4"": 0.973638473130351}",0.00024148730843642785
Ugw4ni4KfL497giwgDR4AaABAg,The so called Jews today doesn’t fit the prophecies or the curses in the Bible…the Jews were black…we’ve been lied to,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.6752378159442967, ""2"": 0.11196539321831879, ""3"": 0.09727722877249274, ""4"": 0.11551956206489179}",0.035203588482120886
Ugw4ruHv276vCImEEId4AaABAg,"You've heard what the pot called the kettle, yea??? 😂",2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.9614106145051291, ""2"": 0.021240326000640453, ""3"": 0.0046658809340538255, ""4"": 0.012683178560176613}",0.4706158756484357
Ugw52-KYInJX-6_h9WN4AaABAg,Lol imagine her marriage,4.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.2611719763602696, ""2"": 0.2694624586599771, ""3"": 0.12336891597323055, ""4"": 0.3459966490065227}",0.14594027260052914
Ugw5BSVZLvPnfQOYQ-t4AaABAg,"❤ Mr. West…. I get thee un-education on the topic of the Holocaust… There was nothing wrong w/ jewish culture or people… it was what king 👑 allowed via money printing…. Mr. West I want you to change your words from “Jews” too “Inflationites” 

Inflationites are taking power from We The People….

Inflationites are slaving man woman &amp; child of America 🇺🇸 

&amp; thee issue of these Inflationites needs to be addressed immediately before Inflationites “sell” us out….of our #1 superpower status…

Mr. Trump is out &amp; proud to be a 0% federal tax paying citizen… let’s encourage Oprah &amp; Elon &amp; Zuckerberg &amp; Gates &amp; etc etc etc….to do the same…

God Bless America 🇺🇸",3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.013005649717987991, ""2"": 0.016962563614235964, ""3"": 0.014508849239199453, ""4"": 0.9555229374285766}",0.4711684419172341
Ugw5OjHVjguSLF6Mcm14AaABAg,"Glad this was suggested. I used to love Ellen but through the year I started to pick up lots of weird behaviors, questions and actions towards the guest. Im glad the staff spoke up. TV hosts don't mean they all nice as how they present. They have to be nice for TV don't mean they r really nice. She is only nice to the celeb, but those regular guests have other experience to say. It is sad.",1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.7808203812030734, ""2"": 0.12947270341331898, ""3"": 0.023578732171148212, ""4"": 0.06612818321245942}",0.017432944862724665
Ugw5WxXhXfqkgKmBArl4AaABAg,They never apologized lol,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.35104261008701587, ""2"": 0.24126781374647557, ""3"": 0.09301703301116915, ""4"": 0.3146725431553394}",0.1467567074296817
Ugw5tgq7TDGvMRqc9KN4AaABAg,I bet she is telling the truth,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.9829163878236479, ""2"": 0.006419074977613727, ""3"": 0.002675868571459119, ""4"": 0.007988668627279254}",0.4883496647799192
Ugw6-oWRj7Ht1bWqNWl4AaABAg,"With a lot of overweight people I can see the beauty within if they lost the weight. Countless times grocery shopping I am behind big over wieght people on food stamps. Their shopping cart is full of snacks. Quit eating the snacks, start healthy eating and exercise. I was 80 lbs overweight at one time myself. It is no fun when I got out of breath trying to sit, bending over to tie my shoes. I started eating healthy and exercised. I had too, I was diagnosed with diabetes with kidney damage. To make a long story short, I beat diabetes in 6 months. A lot of hard work! I am probably my doctor's star patient. It takes disclipline and dedication! And it is not going to happen over night. It's easy to get out of shape, and hard to get back into shape. You can do it!",1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.7491407887575179, ""2"": 0.07534307247258215, ""3"": 0.03908746795816382, ""4"": 0.13642867081173618}",0.02218688370141165
Ugw7GKsc34Uf5b-0pnl4AaABAg,"I stopped being a fan of Ellen a long time ago. Too much of her show was about the dumb games where guests were sprayed in the face with gross things, doused with water, hurled backwards on harnesses, dropped through trapdoors, all the while as Ellen laughed at them (I failed to find the humor in that.) I'm sure the guests who participated had to sign a lengthy legal liability waiver first. Real funny.",1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.5459560133982064, ""2"": 0.15888224803831805, ""3"": 0.05665121523252152, ""4"": 0.23851052333095396}",0.07287403510947157
Ugw7Ik9BVeyqhjs4PnV4AaABAg,"She only talks to rich people, of course they will say something nice about her",2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.060806218932283426, ""2"": 0.17053525753881765, ""3"": 0.09417851421408707, ""4"": 0.6744800093148119}",0.2888755076879795
Ugw7Sr4o6aW2aqq1FIh4AaABAg,"I wasn't surprised. Emma Watson made that 'He For She' initiative, speaking at the UN (funny it isn't equality in its own title). She and others like her shot down at men for years. Now she talks down at women, because trans are considered the new victim group.",2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.679379454741467, ""2"": 0.08773359026210284, ""3"": 0.09486263161358169, ""4"": 0.13802432338284853}",0.3304590196457083
Ugw7aPBrJD3859PGtLh4AaABAg,"Now,imagine making a Tiana (Princess and the Frog) live action and changing her race to Caucasian,Indian or Asian... Everyone would be, “yo that’s racist!”",3.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.3047845511381986, ""2"": 0.053797665922760356, ""3"": 0.035281367652285345, ""4"": 0.6061364152867558}",0.34846780125169335
Ugw80Cu-GvN1Tq5YmJV4AaABAg,This sounds so fake and computer generated,1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.8923913384817708, ""2"": 0.06072799309340066, ""3"": 0.016344717798664185, ""4"": 0.03053595062616433}",0.004116776814864616
Ugw8lm3z7RjDZYtbLBR4AaABAg,This recording doesn't sound legit to me. This is probably someone who edited. I'm not convinced that it's true. There are so many lies out there.,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.9274689663273112, ""2"": 0.040750143819386006, ""3"": 0.010967751453609885, ""4"": 0.02081313839969286}",0.4452281120961932
Ugw8lmZ8yP2Rdawr19d4AaABAg,Rich folk loving other rich folk no surprise there lmao,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.9587684609599298, ""2"": 0.0240022984851788, ""3"": 0.004580918640214745, ""4"": 0.012648321914676578}",0.4679973599891331
Ugw9FYOdXpHB4-5sLvt4AaABAg,"Although I hate Andrew Tate, I feel this is a fetish both him and her had and it's taken out of context to make him seem abusive?? I'm not defending but I feel that's the case.

EDIT: okay so there's more than one ""victim""... could be that it wasn't a fetish, but at the same time it's possible these women have taken advantage of the situation and lied about the whole ordeal in an attempt to make money from it. 

Regardless of whether I am right or wrong, I hate Andrew Tate.",1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.2540734450720036, ""2"": 0.43219349798665435, ""3"": 0.11274441074783396, ""4"": 0.2009886461935081}",0.1990763457755662
Ugw9NHfnFOtvJbjx_at4AaABAg,Black people are not Jews/Israel stop stealing history everywhere,3.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.012828063307475303, ""2"": 0.05073598068000843, ""3"": 0.03711923646811652, ""4"": 0.8993167195443997}",0.43466215644390654
Ugw9RGLeZY-mWwwjA_Z4AaABAg,JK Rowling has my respect and much love to her ❤,1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.9971266358652844, ""2"": 0.0011859009613148703, ""3"": 0.0003850056996054197, ""4"": 0.0013024574737953369}",2.876801850122887e-06
Ugw9Rk8161Pb1mLRvQd4AaABAg,Who is Lizzo ?,1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.9830081896307574, ""2"": 0.01109220314416669, ""3"": 0.002184184463634554, ""4"": 0.0037154227614413855}",0.00010758340457079507
Ugw9h4kymsSB-1_5Wst4AaABAg,Somebody wants to get noticed🙄,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.9893584071817116, ""2"": 0.0055265111826589, ""3"": 0.0013756573051209912, ""4"": 0.0037394243305084946}",3.9915387726757974e-05
Ugw9jOBK0D_zn2uSUsN4AaABAg,That is true what are you Christians like to call Christ he went white,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.5275784931064721, ""2"": 0.20985623940993123, ""3"": 0.09912906676200338, ""4"": 0.16343620072159332}",0.07593992124456117
Ugw9n8W2oT0ZaEdg3sl4AaABAg,They did the same to Farrakhan too 🤣 just proves their points,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.7453636804065381, ""2"": 0.12952477671023832, ""3"": 0.033264717339343525, ""4"": 0.09184682554388003}",0.022789675955023774
Ugw9uTeJtAVA82ivS-d4AaABAg,This is almost like a cancel campaign for Ellen... All these fired employees coming out of no where to join the band wagon 5/10/15 years later in an attempt to get Ellen destroyed because of their bitterness and jealousy. 😤,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.281004484121641, ""2"": 0.12865323404686074, ""3"": 0.05708951801605647, ""4"": 0.5332527638154418}",0.2052809824170042
UgwAi_q2aAXBlZwubzN4AaABAg,"Being such a huge media house, they failed to analyse the fake generated audio, what a shame, the speed, the tone, the normalised pitch of the heated talk, everything seems odd as I can generate better fake audios in trumps/bidens/even in your voice saying all sort of illegal or graphic statements.(this day and age everything can be falsely made by computer even messages).I thought this was a professional media house but maybe you r also trying to pass on a narrative provided to you, so for the time being m unsubscribing as I don't want to be shown false narrated news.",2.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.8243548813627677, ""2"": 0.05879025546895014, ""3"": 0.043689209785745475, ""4"": 0.07316565338253671}",0.39317467837835585
UgwArQc776u1rh9Gp7t4AaABAg,Jk rowling better not come near me 8f theres a bus,3.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.1762583391627713, ""2"": 0.11559303989977182, ""3"": 0.08325854447244843, ""4"": 0.6248900764650084}",0.31883281423622667
UgwBn5KxRiJu3BE4Gz14AaABAg,AIIII YOU FOOLS CANT SEE THAT 😂😂😂😂😂😂😂😂,2.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.15127740746573584, ""2"": 0.10235941023710447, ""3"": 0.04686355448281576, ""4"": 0.6994996278143439}",0.3300348511126507
UgwBw7nfmKaY7efXpbN4AaABAg,Good for her .Bravo JK Rowling,1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.9946226856312321, ""2"": 0.0020760943206349614, ""3"": 0.0007174790031011988, ""4"": 0.0025837410450317}",1.0104042839100687e-05
UgwBxf-coGhoZ9BiLPl4AaABAg,She’s big and strong🙉,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.9914259144959998, ""2"": 0.004115536684890342, ""3"": 0.0009929194653828441, ""4"": 0.0034656293537269783}",2.5862265079183624e-05
UgwC-kU0JP_B4s1j8h94AaABAg,Greg is just showing off his main squeeze. :D,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.9700664673571144, ""2"": 0.014729681403273277, ""3"": 0.002992516485630354, ""4"": 0.012211334753981963}",0.00031776293552880186
UgwC6phUG3CUpJfxXhl4AaABAg,Kinsey has 'crazy eyes'. Ick,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.05992443691777555, ""2"": 0.11021791136141139, ""3"": 0.0647937588437181, ""4"": 0.765063892877095}",0.3462060236928287
UgwCyKSvdl1fEzOxFsp4AaABAg,Hebrew not Jew. But yeah.....,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.20119205419675512, ""2"": 0.24650563127558234, ""3"": 0.11285850699520684, ""4"": 0.4394438075324557}",0.20351997723778195
UgwDHXI2q4zV2lXaBSZ4AaABAg,"Hot take:

The ""wheel of destruction"" has many spokes, and this trans issue is just one of them. Get people at each other's throats over this, the border, abortion, BLM, etc... ALL BY DESIGN.. 

No need to drop bombs to destroy your greatest enemies anymore, just infiltrate them over decades with propaganda... And watch the citizens devour each other.... EZ",2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.002142940147860415, ""2"": 0.004466270429707257, ""3"": 0.013757082031567414, ""4"": 0.9796337073908649}",0.487740864216752
UgwDcsxI7B2Lm6l7fqx4AaABAg,How tf is that racist it’s literally the truth wtf,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.30113647801012916, ""2"": 0.16630335976366098, ""3"": 0.0661509036956066, ""4"": 0.4664092585306033}",0.25191170120812933
UgwDdlVo73t3TYwsGmd4AaABAg,This is so goofy,4.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.9909880994528292, ""2"": 0.005535614465150579, ""3"": 0.0012743708185040722, ""4"": 0.002201915263516229}",0.4944226745523539
UgwDf3Qs4y_V7BAvVpx4AaABAg,Sounds like she’s a bit salty there,2.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.9353475762709255, ""2"": 0.04045916686808286, ""3"": 0.008349220501958507, ""4"": 0.015844036359033205}",0.4489786104636312
UgwDwloe2aPrcobpMn54AaABAg,"Whoa, so the dudes an utter scumbag?! Colour me unsurprised..",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.4056756376487498, ""2"": 0.10918611642975319, ""3"": 0.09194393141542824, ""4"": 0.3931943145060688}",0.13204962779731352
UgwE47o5b4otDIt7JXF4AaABAg,Ted Cruz saying he doesn’t know Ellen is still giving her credits 🤦🏾‍♀️,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.5038754731377179, ""2"": 0.17413470470024595, ""3"": 0.05228472038142007, ""4"": 0.2697051017806162}",0.2528546280805412
UgwEX48BTJXJ7LRapEp4AaABAg,I don’t know what Else to say but Hello,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.9899073835717774, ""2"": 0.005443849635432888, ""3"": 0.0013980961453607809, ""4"": 0.003250670647428951}",0.49226777145259976
UgwEck6OaQXVFpN1zOV4AaABAg,"emma only knew how to act,,thats all she got,,stop pretending you knew something emma,you just follow the script🤣",3.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.06206144190167841, ""2"": 0.13555465388400445, ""3"": 0.08094338323471219, ""4"": 0.721440520979605}",0.34684204422297715
UgwEx-1Th2nD50a6Gpd4AaABAg,We have much bigger problems in our country than this 💩 🙄🙏🇺🇸❤,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.9368568505507764, ""2"": 0.03359595046620699, ""3"": 0.007856023044767598, ""4"": 0.021691175938249017}",0.0014119923554397036
UgwFaGBizX_fNQq3qxZ4AaABAg,Stop. Crying. I. Myself. Have. Been. Discriminated. By. Black's. And. It. Was. Pretty. Nasty So. Many. Black's. Killing. Black's. There. Is. No. Other. Way. About. It. There. Very. Violent. The. Proof. And. Evidence. Is. There.,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.025404892788348055, ""2"": 0.04321517564118856, ""3"": 0.03582664165372455, ""4"": 0.8955532899167389}",0.429845463008447
