comment_id,text_model,annotator_id,social_group,label,fraction_agreement,label_model,probs,brier_score,avg_brier_score,Q1,Q2,Q3,brier_score_model,num_annotators
Ugw0SKomzyhYyP_9cO14AaABAg,So she hates the trans community?,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,1.0,57.14285714285714,1,"{""1"": 0.7263438105583191, ""2"": 0.128417506814003, ""3"": 0.0749637708067894, ""4"": 0.07027500867843628}",0.0254842274635982,0.0254842274635982,0.0254842274635982,0.0254842274635982,0.0254842274635982,0.13865613274275773,1
Ugw0cnGnpB65X7vH34p4AaABAg,"I never liked Ellen, she is a stupid over hyped KAREN",80514039f2440568f87657f295d732a1,1,4.0,100.0,4,"{""1"": 0.008470706641674042, ""2"": 0.011084521189332008, ""3"": 0.018915366381406784, ""4"": 0.9615294337272644}",0.0005080987589234,0.0005080987589234,0.0005080987589234,0.0005080987589234,0.0005080987589234,0.23127281562255567,1
Ugw0hiW_vKxKJg798KN4AaABAg,And Emma Watson is hailed as a feminist 😂,5b0a7f3d17b66540674a4305eb32604e,0,2.0,42.857142857142854,1,"{""1"": 0.9818745255470276, ""2"": 0.00876384787261486, ""3"": 0.0030577376019209623, ""4"": 0.006303818896412849}",0.4866689452736065,0.4866689452736065,0.4866689452736065,0.4866689452736065,0.4866689452736065,0.24105086920991395,1
Ugw0n4xsKzRQbiYUYNp4AaABAg,The reactions from the kids 🥰🥰🥰,5f564ffcb50cab0ead68060d76b72988,1,1.0,71.42857142857143,1,"{""1"": 0.980538547039032, ""2"": 0.008198397234082222, ""3"": 0.0035821094643324614, ""4"": 0.007680906448513269}",0.0001294474251612,0.0001294474251612,0.0001294474251612,0.0001294474251612,0.0001294474251612,0.24039872094467726,1
Ugw0qsGcLBGItHFSQb14AaABAg,"I'm Asian, I don't think I want an Asian mermaid. The same thing as I don't want to see a white or asian Black Panther. Helle Bailey is nice beautiful and everything but not for this part.",5f564ffcb50cab0ead68060d76b72988,1,2.0,28.57142857142857,1,"{""1"": 0.8105854392051697, ""2"": 0.08548307418823242, ""3"": 0.053564246743917465, ""4"": 0.050367262214422226}",0.3746989878699658,0.3746989878699658,0.3746989878699658,0.3746989878699658,0.3746989878699658,0.16744052496408207,1
Ugw0tPb9IaRFcdHeTD14AaABAg,So much for freedom of speech.,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,71.42857142857143,1,"{""1"": 0.6382094621658325, ""2"": 0.16498102247714996, ""3"": 0.11489000916481018, ""4"": 0.08191954344511032}",0.2811196340563631,0.2811196340563631,0.2811196340563631,0.2811196340563631,0.2811196340563631,0.11361014529493814,1
Ugw1-cPEeNg4IQUDSy94AaABAg,kevin hart is black js 😄,9353d091e26ba7e7bc594983cdf2d8ac,1,2.0,40.0,1,"{""1"": 0.8797313570976257, ""2"": 0.05811401084065437, ""3"": 0.011680505238473415, ""4"": 0.050474148243665695}",0.4159401377697647,0.4159401377697647,0.4159401377697647,0.4159401377697647,0.4159401377697647,0.19499714319009187,1
Ugw16D2oK20A__5E66N4AaABAg,"My suggestion is, don't allow pigs to have microphones. This will always turn out bad.",5f564ffcb50cab0ead68060d76b72988,1,4.0,71.42857142857143,1,"{""1"": 0.9147530794143677, ""2"": 0.03372279182076454, ""3"": 0.014197842217981815, ""4"": 0.03732629120349884}",0.4412131678294781,0.4412131678294781,0.4412131678294781,0.4412131678294781,0.4412131678294781,0.20987631343122753,1
Ugw1Cv1E4ZprjTRZwtp4AaABAg,she actually chose to have those lashes on a program. She’s the delusional one. Yuck.,9353d091e26ba7e7bc594983cdf2d8ac,1,3.0,50.0,4,"{""1"": 0.10432546585798264, ""2"": 0.09241504222154617, ""3"": 0.08329251408576965, ""4"": 0.7199670076370239}",0.3445323624180736,0.3445323624180736,0.3445323624180736,0.3445323624180736,0.3445323624180736,0.13617861946095847,1
Ugw1DH6JocRzddkSsId4AaABAg,TOP G,5f564ffcb50cab0ead68060d76b72988,1,1.0,100.0,1,"{""1"": 0.4896252751350403, ""2"": 0.22088947892189026, ""3"": 0.20159777998924255, ""4"": 0.08788745105266571}",0.0894100976571233,0.0894100976571233,0.0894100976571233,0.0894100976571233,0.0894100976571233,0.08422273522464346,1
Ugw1ELFXR9p7t7aVoNl4AaABAg,Speaking out against the Synagogue of Satan will never end good,9353d091e26ba7e7bc594983cdf2d8ac,1,2.0,33.33333333333333,1,"{""1"": 0.6545785665512085, ""2"": 0.1604740470647812, ""3"": 0.0953153744339943, ""4"": 0.08963195979595184}",0.2875989585650944,0.2875989585650944,0.2875989585650944,0.2875989585650944,0.2875989585650944,0.11783598209748504,1
Ugw1N5Ie4Oya-s1zv014AaABAg,"Go JK, Go JK!",5b0a7f3d17b66540674a4305eb32604e,0,1.0,100.0,1,"{""1"": 0.6103465557098389, ""2"": 0.15097880363464355, ""3"": 0.1315189003944397, ""4"": 0.10715573281049728}",0.0508509945073128,0.0508509945073128,0.0508509945073128,0.0508509945073128,0.0508509945073128,0.10602427236223223,1
Ugw1SAmYSjT1v9h9iHx4AaABAg,She be needin weight watchers.,5f564ffcb50cab0ead68060d76b72988,1,4.0,57.14285714285714,4,"{""1"": 0.16042841970920563, ""2"": 0.13494278490543365, ""3"": 0.08274991065263748, ""4"": 0.6218789219856262}",0.0484424826000497,0.0484424826000497,0.0484424826000497,0.0484424826000497,0.0484424826000497,0.10938194359286281,1
Ugw1bbBQJxY3yxy4FBN4AaABAg,"I’m starting to see the truth. Kanye wasn’t an antisemite, he was exposing Hollywood and the IRS. I’m actually getting scared how right he is, a test ago you wouldn’t be able to tell me shit. Now I see.",1ee06d457c279606e28bfa01c438a233,1,1.0,40.0,1,"{""1"": 0.8689593076705933, ""2"": 0.07491200417280197, ""3"": 0.011234768666327, ""4"": 0.04489391669631004}",0.0062312887996693,0.0062312887996693,0.0062312887996693,0.0062312887996693,0.0062312887996693,0.19071094263496594,1
Ugw1nCetQgEz2KVCeBB4AaABAg,I'm glad this is getting racist remarks Ariel is not black,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,42.857142857142854,4,"{""1"": 0.05724160745739937, ""2"": 0.08909636735916138, ""3"": 0.05576593801379204, ""4"": 0.7978960871696472}",0.3681925088364435,0.3681925088364435,0.3681925088364435,0.3681925088364435,0.3681925088364435,0.16274069251602424,1
Ugw1oyNKWf7LfzCgnO54AaABAg,LIZZLY BEAR😝 LIZBIAN🖖✌️ 👀 MY COMEDY N YESHUA CHRIST VIDEO,5f564ffcb50cab0ead68060d76b72988,1,4.0,57.14285714285714,4,"{""1"": 0.3425086438655853, ""2"": 0.18386077880859375, ""3"": 0.08448533713817596, ""4"": 0.3891451954841614}",0.1328495803745449,0.1328495803745449,0.1328495803745449,0.1328495803745449,0.1328495803745449,0.0774221781166256,1
Ugw1zjm6xZG2hX6gw754AaABAg,"So, making an established white character race swap to become black is not racist?",5eb9de9cdba3f80b1997c345b25fe0aa,1,1.0,25.0,1,"{""1"": 0.8499436378479004, ""2"": 0.0733366385102272, ""3"": 0.0441373735666275, ""4"": 0.03258238732814789}",0.0077262235199158,0.0077262235199158,0.0077262235199158,0.0077262235199158,0.0077262235199158,0.182698042443866,1
Ugw2VnU0tp-VzvWbNZh4AaABAg,1.5M racists pos!,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,71.42857142857143,1,"{""1"": 0.830700159072876, ""2"": 0.10932648926973343, ""3"": 0.03581888973712921, ""4"": 0.024154450744390488}",0.3713071218382608,0.3713071218382608,0.3713071218382608,0.3713071218382608,0.3713071218382608,0.17597036647312758,1
Ugw2ZzXiYjBamRelnG14AaABAg,"Slytherin House are the good guys.
Who knew",2dc0ccbf44154f06a0a8bf39a76e3e25,1,2.0,25.0,1,"{""1"": 0.7985066771507263, ""2"": 0.09921645373106003, ""3"": 0.053725019097328186, ""4"": 0.048551831394433975}",0.3635668921729759,0.3635668921729759,0.3635668921729759,0.3635668921729759,0.3635668921729759,0.1631751190385059,1
Ugw2d4oklL_P_AlcWb94AaABAg,Emma watson is so ditsy she thinks unicorns are real,b435e95b3257c3d173cc86fea4439ce4,0,3.0,66.66666666666666,4,"{""1"": 0.018775051459670067, ""2"": 0.021757489070296288, ""3"": 0.025391774252057076, ""4"": 0.9340757131576538}",0.4557961306236225,0.4557961306236225,0.4557961306236225,0.4557961306236225,0.4557961306236225,0.21849201774965107,1
Ugw2h8sGbSNTMpch-Ox4AaABAg,Remember the national outrage when Jesus was depicted as a white man.....? No? Me neither.....,9353d091e26ba7e7bc594983cdf2d8ac,1,1.0,33.33333333333333,4,"{""1"": 0.21984058618545532, ""2"": 0.14478035271167755, ""3"": 0.08160977810621262, ""4"": 0.5537692904472351}",0.2357326611049378,0.2357326611049378,0.2357326611049378,0.2357326611049378,0.2357326611049378,0.09565295419766547,1
Ugw2wCivJJLEWS-TwFZ4AaABAg,"He's an idiot man ill never buy this scumbags stuff just trying to stay relevant. Its True Black and all lives matter but that line was turned into a business making blm patented and its owners rich. Its more of a clothing brand than a sentiment. He's mentioned slavery was an option, wlm and now this on Jews. Just ignore him. He'll be extinct soon enough from the limelight",1ee06d457c279606e28bfa01c438a233,1,2.0,20.0,4,"{""1"": 0.07506895810365677, ""2"": 0.05950670689344406, ""3"": 0.04133428633213043, ""4"": 0.8240900039672852}",0.3927489601786423,0.3927489601786423,0.3927489601786423,0.3927489601786423,0.3927489601786423,0.17250231362536436,1
Ugw2xYL1UlMP4b8d4mZ4AaABAg,"POV: you've searched everywhere to find his so-called ""Anti-Semitic"" remarks and you still can't find them o_o",5eb9de9cdba3f80b1997c345b25fe0aa,1,1.0,100.0,1,"{""1"": 0.4573074281215668, ""2"": 0.17500032484531403, ""3"": 0.05075802654027939, ""4"": 0.3169342875480652}",0.1070410152874643,0.1070410152874643,0.1070410152874643,0.1070410152874643,0.1070410152874643,0.08569472934824769,1
Ugw35HSayn6GKNN7RaJ4AaABAg,Naah this is fake this a bad Tate imitation 😂😂😂,5b0a7f3d17b66540674a4305eb32604e,0,2.0,42.857142857142854,1,"{""1"": 0.7716661691665649, ""2"": 0.1279139518737793, ""3"": 0.034484006464481354, ""4"": 0.06593585014343262}",0.3403848587521475,0.3403848587521475,0.3403848587521475,0.3403848587521475,0.3403848587521475,0.15434183468903717,1
Ugw3PrEKmu6EeKJm8Ud4AaABAg,Si many things that go behind the scenes,5f564ffcb50cab0ead68060d76b72988,1,1.0,100.0,1,"{""1"": 0.7562468647956848, ""2"": 0.10893185436725616, ""3"": 0.0737454891204834, ""4"": 0.0610758401453495}",0.0201125988082254,0.0201125988082254,0.0201125988082254,0.0201125988082254,0.0201125988082254,0.14823603120606788,1
Ugw3eWrdTQd2jiC0X6R4AaABAg,They don't work for HER!!!!,2dc0ccbf44154f06a0a8bf39a76e3e25,1,1.0,50.0,4,"{""1"": 0.0968087762594223, ""2"": 0.06878495216369629, ""3"": 0.0604868084192276, ""4"": 0.773919403553009}",0.3557739133686884,0.3557739133686884,0.3557739133686884,0.3557739133686884,0.3557739133686884,0.15417830149839962,1
Ugw3jbgFGVfdp-XrLnR4AaABAg,"Stop watching her show when it airs. 
That’ll really hit her where it hurts! We don’t owe these celebrities ANYTHING. 
They don’t know us, they just want our money.",e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,3.0,57.14285714285714,1,"{""1"": 0.8342674970626831, ""2"": 0.07864724844694138, ""3"": 0.04495567828416824, ""4"": 0.042129676789045334}",0.4040180531128778,0.4040180531128778,0.4040180531128778,0.4040180531128778,0.4040180531128778,0.17649589225496196,1
Ugw3kzFMzlbh8_GkAfJ4AaABAg,"This is so sad to learn.
Even though I didn’t watch her show, she seemed to bring laughter to stressful times.
I hope she takes the classy road from this point on whatever she may have done in the past.",2dc0ccbf44154f06a0a8bf39a76e3e25,1,1.0,100.0,1,"{""1"": 0.8212181329727173, ""2"": 0.0871112048625946, ""3"": 0.04920231178402901, ""4"": 0.042468320578336716}",0.0109439359320027,0.0109439359320027,0.0109439359320027,0.0109439359320027,0.0109439359320027,0.1715530024183614,1
Ugw3zIVfCaCfOeZ8SbF4AaABAg,Good for JK Rowling. The woke cretin actors can go to hell.,80514039f2440568f87657f295d732a1,1,4.0,83.33333333333334,4,"{""1"": 0.01440404076129198, ""2"": 0.022734258323907852, ""3"": 0.026444729417562485, ""4"": 0.9364169239997864}",0.001366613539852,0.001366613539852,0.001366613539852,0.001366613539852,0.001366613539852,0.21957507553974523,1
Ugw4AnWp7D7eeXQGM0p4AaABAg,Everyone forgets the stuggles JK had before Harry Potter.,2dc0ccbf44154f06a0a8bf39a76e3e25,1,1.0,100.0,1,"{""1"": 0.7181304693222046, ""2"": 0.13449923694133759, ""3"": 0.0790843814611435, ""4"": 0.06828586757183075}",0.0271144440408629,0.0271144440408629,0.0271144440408629,0.0271144440408629,0.0271144440408629,0.1361796787019653,1
Ugw4Iv7NEBL_HvToZMl4AaABAg,And it’s not our fault blacks can’t handle the whole life’s not fair motto,1ee06d457c279606e28bfa01c438a233,1,4.0,60.0,4,"{""1"": 0.008322288282215595, ""2"": 0.01661456562578678, ""3"": 0.01875416934490204, ""4"": 0.9563089609146118}",0.000651482509341,0.000651482509341,0.000651482509341,0.000651482509341,0.000651482509341,0.22880596296664693,1
Ugw4JEJO7gBnFaPidrF4AaABAg,She needs to look in the mirror,1ee06d457c279606e28bfa01c438a233,1,4.0,60.0,1,"{""1"": 0.8120028972625732, ""2"": 0.08819418400526047, ""3"": 0.056596655398607254, ""4"": 0.04320623725652695}",0.3964461012705722,0.3964461012705722,0.3964461012705722,0.3964461012705722,0.3964461012705722,0.1680492198988357,1
Ugw4i05IEsUBzozEa9V4AaABAg,Wow Cyrus hit the nail on the head!,276cbe932710f817028a14564a543ae3,0,1.0,71.42857142857143,1,"{""1"": 0.7736999988555908, ""2"": 0.09263391047716141, ""3"": 0.07365963608026505, ""4"": 0.060006462037563324}",0.0172048123404982,0.0172048123404982,0.0172048123404982,0.0172048123404982,0.0172048123404982,0.1540548117682936,1
Ugw4j11jFi4JTPAAQHd4AaABAg,"Thing is, if it wasn't for J. K. Rowling, nobody would know who Daniel Ratcliffe and Emma Twatson are. They owe her everything they have, she doesn't owe them a damn thing.",5eb9de9cdba3f80b1997c345b25fe0aa,1,2.0,25.0,1,"{""1"": 0.8029799461364746, ""2"": 0.11790307611227036, ""3"": 0.043854970484972, ""4"": 0.03526199981570244}",0.3565096110241928,0.3565096110241928,0.3565096110241928,0.3565096110241928,0.3565096110241928,0.16546114908032794,1
Ugw4kI_fnC_kpRfqYoh4AaABAg,A TV personality is fake? Really?,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,83.33333333333334,1,"{""1"": 0.7795863151550293, ""2"": 0.09805620461702347, ""3"": 0.06599567085504532, ""4"": 0.056361861526966095}",0.3571973802033094,0.3571973802033094,0.3571973802033094,0.3571973802033094,0.3571973802033094,0.1562254825118211,1
Ugw4ni4KfL497giwgDR4AaABAg,The so called Jews today doesn’t fit the prophecies or the curses in the Bible…the Jews were black…we’ve been lied to,80514039f2440568f87657f295d732a1,1,1.0,33.33333333333333,1,"{""1"": 0.6743665337562561, ""2"": 0.11235638707876205, ""3"": 0.09751919656991959, ""4"": 0.11575785279273987}",0.035392746559534,0.035392746559534,0.035392746559534,0.035392746559534,0.035392746559534,0.12257601343766214,1
Ugw4ruHv276vCImEEId4AaABAg,"You've heard what the pot called the kettle, yea??? 😂",b435e95b3257c3d173cc86fea4439ce4,0,2.0,33.33333333333333,1,"{""1"": 0.9551382064819336, ""2"": 0.02356107532978058, ""3"": 0.006445048842579126, ""4"": 0.014855671674013138}",0.4664960491820322,0.4664960491820322,0.4664960491820322,0.4664960491820322,0.4664960491820322,0.22827658684692242,1
Ugw4vImN0m-deqDetoZ4AaABAg,"I am a black Jew and he's not wrong , who has been inslaved 400 years Us. Token by USA 🇺🇲 🦅eagles in ships🚢.given a language they never spoke and can't remember our/there own. Given god's to whom our fathers(✝️🪵☪️🪨 wood and stone )have not served. Serving thine enemy. Being broken in the house and poor in the field👮🏻🧑🏻‍💼🧑🏻‍⚖️👷🏻🚶🏿🚶🏿🚶🏿. It was all done before everyone thinks we were gods in Egypt(Slavery) , but really we were slaves. Egypt is Slavery. The most God delivered US from Egypt(slavery) into a promise land as he will now agian. 😅❤️Piece and Love Kanye and My Other Jews",80514039f2440568f87657f295d732a1,1,1.0,50.0,1,"{""1"": 0.7839800119400024, ""2"": 0.09420207142829895, ""3"": 0.05283946916460991, ""4"": 0.06897846609354019}",0.0157721759472598,0.0157721759472598,0.0157721759472598,0.0157721759472598,0.0157721759472598,0.15776218191726105,1
Ugw52-KYInJX-6_h9WN4AaABAg,Lol imagine her marriage,5eb9de9cdba3f80b1997c345b25fe0aa,1,4.0,25.0,4,"{""1"": 0.26551905274391174, ""2"": 0.26871299743652344, ""3"": 0.1256406605243683, ""4"": 0.34012725949287415}",0.1484811629006823,0.1484811629006823,0.1484811629006823,0.1484811629006823,0.1484811629006823,0.06854479264711943,1
Ugw53M5V9wbp7atGzLB4AaABAg,Tyrus's immense knowledge is bigger than his body,9353d091e26ba7e7bc594983cdf2d8ac,1,3.0,20.0,1,"{""1"": 0.6855787634849548, ""2"": 0.1312158852815628, ""3"": 0.10292121022939682, ""4"": 0.08028410375118256}",0.3246079354658011,0.3246079354658011,0.3246079354658011,0.3246079354658011,0.3246079354658011,0.12606854058049954,1
Ugw56Kiom977Tg-CsV14AaABAg,"Andrew Tate: If i actually hurt anyone the romanian police would have me in jail.

Romanian Police: ......... Hold my beer.

Andrew Tate(in jail): Everyone is lying, the matrix is conspiring against me.

Romanian Police: ...... (the winning sound of silence, the true sound of an alpha, confidence)",b435e95b3257c3d173cc86fea4439ce4,0,2.0,66.66666666666666,1,"{""1"": 0.8045253753662109, ""2"": 0.08386029303073883, ""3"": 0.05444071814417839, ""4"": 0.057173606008291245}",0.3732014138274779,0.3732014138274779,0.3732014138274779,0.3732014138274779,0.3732014138274779,0.1651315603428473,1
