comment_id,text_model,annotator_id,social_group,label,fraction_agreement,label_model,probs,brier_score,avg_brier_score,Q1,Q2,Q3,brier_score_model,num_annotators
Ugw0SKomzyhYyP_9cO14AaABAg,So she hates the trans community?,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,1.0,57.14285714285714,1,"{""1"": 0.6934722661972046, ""2"": 0.19535821676254272, ""3"": 0.03968329727649689, ""4"": 0.07148627191781998}",0.0347022839005903,0.0347022839005903,0.0347022839005903,0.0347022839005903,0.0347022839005903,0.13143841699919262,1
Ugw0cnGnpB65X7vH34p4AaABAg,"I never liked Ellen, she is a stupid over hyped KAREN",80514039f2440568f87657f295d732a1,1,4.0,100.0,3,"{""1"": 0.0001483356609242037, ""2"": 0.07954779267311096, ""3"": 0.8603368401527405, ""4"": 0.0599670372903347}",0.4075423307068364,0.4075423307068364,0.4075423307068364,0.4075423307068364,0.4075423307068364,0.18752584935200375,1
Ugw0hiW_vKxKJg798KN4AaABAg,And Emma Watson is hailed as a feminist 😂,5b0a7f3d17b66540674a4305eb32604e,0,2.0,42.857142857142854,2,"{""1"": 0.03056025505065918, ""2"": 0.7165554761886597, ""3"": 0.23473021388053894, ""4"": 0.01815398409962654}",0.0341756419286229,0.0341756419286229,0.0341756419286229,0.0341756419286229,0.0341756419286229,0.1424533800229528,1
Ugw0n4xsKzRQbiYUYNp4AaABAg,The reactions from the kids 🥰🥰🥰,5f564ffcb50cab0ead68060d76b72988,1,1.0,71.42857142857143,1,"{""1"": 0.9838002324104309, ""2"": 0.013948914594948292, ""3"": 0.0021099639125168324, ""4"": 0.00014089548494666815}",0.0001153691218957,0.0001153691218957,0.0001153691218957,0.0001153691218957,0.0001153691218957,0.2420154853271112,1
Ugw0qsGcLBGItHFSQb14AaABAg,"I'm Asian, I don't think I want an Asian mermaid. The same thing as I don't want to see a white or asian Black Panther. Helle Bailey is nice beautiful and everything but not for this part.",5f564ffcb50cab0ead68060d76b72988,1,2.0,28.57142857142857,3,"{""1"": 0.0024793543852865696, ""2"": 0.4023299217224121, ""3"": 0.592397928237915, ""4"": 0.0027927865739911795}",0.1770396936759819,0.1770396936759819,0.1770396936759819,0.1770396936759819,0.1770396936759819,0.12820465453718796,1
Ugw0tPb9IaRFcdHeTD14AaABAg,So much for freedom of speech.,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,71.42857142857143,1,"{""1"": 0.9547597765922546, ""2"": 0.03128703311085701, ""3"": 0.008521351963281631, ""4"": 0.005431880708783865}",0.4625182904962436,0.4625182904962436,0.4625182904962436,0.4625182904962436,0.4625182904962436,0.2281618070516721,1
Ugw1-cPEeNg4IQUDSy94AaABAg,kevin hart is black js 😄,9353d091e26ba7e7bc594983cdf2d8ac,1,2.0,40.0,1,"{""1"": 0.8225311040878296, ""2"": 0.16253425180912018, ""3"": 0.014637812040746212, ""4"": 0.00029678302234970033}",0.3445301625515891,0.3445301625515891,0.3445301625515891,0.3445301625515891,0.3445301625515891,0.17579728845614925,1
Ugw16D2oK20A__5E66N4AaABAg,"My suggestion is, don't allow pigs to have microphones. This will always turn out bad.",5f564ffcb50cab0ead68060d76b72988,1,4.0,71.42857142857143,2,"{""1"": 0.007744393311440945, ""2"": 0.8924655318260193, ""3"": 0.09865430742502213, ""4"": 0.0011357975890859962}",0.4510042670891909,0.4510042670891909,0.4510042670891909,0.4510042670891909,0.4510042670891909,0.20157216588373397,1
Ugw1Cv1E4ZprjTRZwtp4AaABAg,she actually chose to have those lashes on a program. She’s the delusional one. Yuck.,9353d091e26ba7e7bc594983cdf2d8ac,1,3.0,50.0,3,"{""1"": 6.500750168925151e-05, ""2"": 0.02988768368959427, ""3"": 0.8760488033294678, ""4"": 0.09399855881929398}",0.0062732265196164,0.0062732265196164,0.0062732265196164,0.0062732265196164,0.0062732265196164,0.1942976281843503,1
Ugw1DH6JocRzddkSsId4AaABAg,TOP G,5f564ffcb50cab0ead68060d76b72988,1,1.0,100.0,1,"{""1"": 0.7594999074935913, ""2"": 0.15978454053401947, ""3"": 0.04016060009598732, ""4"": 0.040554922074079514}",0.0216572423484408,0.0216572423484408,0.0216572423484408,0.0216572423484408,0.0216572423484408,0.15140719609523648,1
Ugw1ELFXR9p7t7aVoNl4AaABAg,Speaking out against the Synagogue of Satan will never end good,9353d091e26ba7e7bc594983cdf2d8ac,1,2.0,33.33333333333333,3,"{""1"": 0.0009993078419938684, ""2"": 0.40191903710365295, ""3"": 0.5659942030906677, ""4"": 0.03108753077685833}",0.1697544273243067,0.1697544273243067,0.1697544273243067,0.1697544273243067,0.1697544273243067,0.1207139458761332,1
Ugw1N5Ie4Oya-s1zv014AaABAg,"Go JK, Go JK!",5b0a7f3d17b66540674a4305eb32604e,0,1.0,100.0,1,"{""1"": 0.6142523288726807, ""2"": 0.28904297947883606, ""3"": 0.05010886490345001, ""4"": 0.04659584164619446}",0.0592572951416957,0.0592572951416957,0.0592572951416957,0.0592572951416957,0.0592572951416957,0.11638345957803603,1
Ugw1SAmYSjT1v9h9iHx4AaABAg,She be needin weight watchers.,5f564ffcb50cab0ead68060d76b72988,1,4.0,57.14285714285714,2,"{""1"": 0.25206175446510315, ""2"": 0.6248413324356079, ""3"": 0.11805857717990875, ""4"": 0.005038296338170767}",0.3644621095458314,0.3644621095458314,0.3644621095458314,0.3644621095458314,0.3644621095458314,0.11698125771491688,1
Ugw1bbBQJxY3yxy4FBN4AaABAg,"I’m starting to see the truth. Kanye wasn’t an antisemite, he was exposing Hollywood and the IRS. I’m actually getting scared how right he is, a test ago you wouldn’t be able to tell me shit. Now I see.",1ee06d457c279606e28bfa01c438a233,1,1.0,40.0,3,"{""1"": 0.003539152443408966, ""2"": 0.31666845083236694, ""3"": 0.6373167634010315, ""4"": 0.04247559979557991}",0.3752974904889329,0.3752974904889329,0.3752974904889329,0.3752974904889329,0.3752974904889329,0.12706706671063736,1
Ugw1nCetQgEz2KVCeBB4AaABAg,I'm glad this is getting racist remarks Ariel is not black,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,42.857142857142854,3,"{""1"": 0.04609343037009239, ""2"": 0.3988003730773926, ""3"": 0.39894118905067444, ""4"": 0.1561650037765503}",0.1367767941152152,0.1367767941152152,0.1367767941152152,0.1367767941152152,0.1367767941152152,0.0861769806539115,1
Ugw1oyNKWf7LfzCgnO54AaABAg,LIZZLY BEAR😝 LIZBIAN🖖✌️ 👀 MY COMEDY N YESHUA CHRIST VIDEO,5f564ffcb50cab0ead68060d76b72988,1,4.0,57.14285714285714,3,"{""1"": 0.003279417287558317, ""2"": 0.38931068778038025, ""3"": 0.5818465352058411, ""4"": 0.025563403964042664}",0.359911409105741,0.359911409105741,0.359911409105741,0.359911409105741,0.359911409105741,0.12269311108776237,1
Ugw1zjm6xZG2hX6gw754AaABAg,"So, making an established white character race swap to become black is not racist?",5eb9de9cdba3f80b1997c345b25fe0aa,1,1.0,25.0,4,"{""1"": 3.197146361344494e-05, ""2"": 0.0012322698021307588, ""3"": 0.08686176687479019, ""4"": 0.911873996257782}",0.4597491820448901,0.4597491820448901,0.4597491820448901,0.4597491820448901,0.4597491820448901,0.20976516777669688,1
Ugw2VnU0tp-VzvWbNZh4AaABAg,1.5M racists pos!,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,71.42857142857143,2,"{""1"": 0.10790696740150452, ""2"": 0.4671800136566162, ""3"": 0.41063573956489563, ""4"": 0.01427725050598383}",0.1160916504876931,0.1160916504876931,0.1160916504876931,0.1160916504876931,0.1160916504876931,0.09968165731600122,1
Ugw2ZzXiYjBamRelnG14AaABAg,"Slytherin House are the good guys.
Who knew",2dc0ccbf44154f06a0a8bf39a76e3e25,1,2.0,25.0,3,"{""1"": 0.03919178247451782, ""2"": 0.3545122444629669, ""3"": 0.4301571249961853, ""4"": 0.17613881826400757}",0.1585626184615478,0.1585626184615478,0.1585626184615478,0.1585626184615478,0.1585626184615478,0.0858187406930313,1
Ugw2d4oklL_P_AlcWb94AaABAg,Emma watson is so ditsy she thinks unicorns are real,b435e95b3257c3d173cc86fea4439ce4,0,3.0,66.66666666666666,3,"{""1"": 0.0002098576514981687, ""2"": 0.057316605001688004, ""3"": 0.7301399111747742, ""4"": 0.2123335748910904}",0.0302988129539856,0.0302988129539856,0.0302988129539856,0.0302988129539856,0.0302988129539856,0.1453687685413727,1
Ugw2h8sGbSNTMpch-Ox4AaABAg,Remember the national outrage when Jesus was depicted as a white man.....? No? Me neither.....,9353d091e26ba7e7bc594983cdf2d8ac,1,1.0,33.33333333333333,2,"{""1"": 0.018294526264071465, ""2"": 0.4904343783855438, ""3"": 0.4485447108745575, ""4"": 0.042726412415504456}",0.3518223551592347,0.3518223551592347,0.3518223551592347,0.3518223551592347,0.3518223551592347,0.11096961829127043,1
Ugw2wCivJJLEWS-TwFZ4AaABAg,"He's an idiot man ill never buy this scumbags stuff just trying to stay relevant. Its True Black and all lives matter but that line was turned into a business making blm patented and its owners rich. Its more of a clothing brand than a sentiment. He's mentioned slavery was an option, wlm and now this on Jews. Just ignore him. He'll be extinct soon enough from the limelight",1ee06d457c279606e28bfa01c438a233,1,2.0,20.0,3,"{""1"": 0.0003430628858041018, ""2"": 0.06958907842636108, ""3"": 0.8604787588119507, ""4"": 0.06958915293216705}",0.4027327363120058,0.4027327363120058,0.4027327363120058,0.4027327363120058,0.4027327363120058,0.1875272755251864,1
Ugw2xYL1UlMP4b8d4mZ4AaABAg,"POV: you've searched everywhere to find his so-called ""Anti-Semitic"" remarks and you still can't find them o_o",5eb9de9cdba3f80b1997c345b25fe0aa,1,1.0,100.0,2,"{""1"": 0.12722553312778473, ""2"": 0.6735974550247192, ""3"": 0.19590523838996887, ""4"": 0.00327177788130939}",0.3134645920997483,0.3134645920997483,0.3134645920997483,0.3134645920997483,0.3134645920997483,0.12707735866364073,1
Ugw35HSayn6GKNN7RaJ4AaABAg,Naah this is fake this a bad Tate imitation 😂😂😂,5b0a7f3d17b66540674a4305eb32604e,0,2.0,42.857142857142854,2,"{""1"": 0.18949219584465027, ""2"": 0.7446595430374146, ""3"": 0.06488404422998428, ""4"": 0.0009641667129471898}",0.0263292275152445,0.0263292275152445,0.0263292275152445,0.0263292275152445,0.0263292275152445,0.1486589990339518,1
Ugw3PrEKmu6EeKJm8Ud4AaABAg,Si many things that go behind the scenes,5f564ffcb50cab0ead68060d76b72988,1,1.0,100.0,1,"{""1"": 0.7833629846572876, ""2"": 0.10994607210159302, ""3"": 0.10516636818647385, ""4"": 0.0015246320981532335}",0.0175205061719337,0.0175205061719337,0.0175205061719337,0.0175205061719337,0.0175205061719337,0.15920199850057754,1
Ugw3eWrdTQd2jiC0X6R4AaABAg,They don't work for HER!!!!,2dc0ccbf44154f06a0a8bf39a76e3e25,1,1.0,50.0,3,"{""1"": 0.007519996725022793, ""2"": 0.4502529799938202, ""3"": 0.5147815346717834, ""4"": 0.027445532381534576}",0.3633743971451891,0.3633743971451891,0.3633743971451891,0.3633743971451891,0.3633743971451891,0.11713439550770056,1
Ugw3jbgFGVfdp-XrLnR4AaABAg,"Stop watching her show when it airs. 
That’ll really hit her where it hurts! We don’t owe these celebrities ANYTHING. 
They don’t know us, they just want our money.",e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,3.0,57.14285714285714,2,"{""1"": 0.006155014503747225, ""2"": 0.6195736527442932, ""3"": 0.36261460185050964, ""4"": 0.01165672019124031}",0.1975763550695621,0.1975763550695621,0.1975763550695621,0.1975763550695621,0.1975763550695621,0.12888365599481696,1
Ugw3kzFMzlbh8_GkAfJ4AaABAg,"This is so sad to learn.
Even though I didn’t watch her show, she seemed to bring laughter to stressful times.
I hope she takes the classy road from this point on whatever she may have done in the past.",2dc0ccbf44154f06a0a8bf39a76e3e25,1,1.0,100.0,1,"{""1"": 0.9898681640625, ""2"": 0.009532122872769833, ""3"": 0.000598606129642576, ""4"": 1.1096084335804335e-06}",4.8468449113918714e-05,4.8468449113918714e-05,4.8468449113918714e-05,4.8468449113918714e-05,4.8468449113918714e-05,0.24498255048036394,1
Ugw3zIVfCaCfOeZ8SbF4AaABAg,Good for JK Rowling. The woke cretin actors can go to hell.,80514039f2440568f87657f295d732a1,1,4.0,83.33333333333334,3,"{""1"": 7.38916132831946e-05, ""2"": 0.02269611693918705, ""3"": 0.7493672370910645, ""4"": 0.22786282002925873}",0.289565549975688,0.289565549975688,0.289565549975688,0.289565549975688,0.289565549975688,0.15349695999031743,1
Ugw4AnWp7D7eeXQGM0p4AaABAg,Everyone forgets the stuggles JK had before Harry Potter.,2dc0ccbf44154f06a0a8bf39a76e3e25,1,1.0,100.0,3,"{""1"": 0.012018842622637749, ""2"": 0.24284465610980988, ""3"": 0.658159613609314, ""4"": 0.08697690814733505}",0.3689548384677589,0.3689548384677589,0.3689548384677589,0.3689548384677589,0.3689548384677589,0.12496425977907774,1
Ugw4Iv7NEBL_HvToZMl4AaABAg,And it’s not our fault blacks can’t handle the whole life’s not fair motto,1ee06d457c279606e28bfa01c438a233,1,4.0,60.0,4,"{""1"": 2.22683374886401e-05, ""2"": 0.0008767186664044857, ""3"": 0.11209991574287415, ""4"": 0.8870011568069458}",0.0063339747010067,0.0063339747010067,0.0063339747010067,0.0063339747010067,0.0063339747010067,0.1998345531044796,1
Ugw4JEJO7gBnFaPidrF4AaABAg,She needs to look in the mirror,1ee06d457c279606e28bfa01c438a233,1,4.0,60.0,1,"{""1"": 0.49051815271377563, ""2"": 0.44866377115249634, ""3"": 0.058466553688049316, ""4"": 0.0023514179047197104}",0.3601570672358488,0.3601570672358488,0.3601570672358488,0.3601570672358488,0.3601570672358488,0.11133277618820868,1
Ugw4i05IEsUBzozEa9V4AaABAg,Wow Cyrus hit the nail on the head!,276cbe932710f817028a14564a543ae3,0,1.0,71.42857142857143,1,"{""1"": 0.9936754703521729, ""2"": 0.005522200837731361, ""3"": 0.0007878245669417083, ""4"": 1.4580895367544144e-05}",1.7778814377318038e-05,1.7778814377318038e-05,1.7778814377318038e-05,1.7778814377318038e-05,1.7778814377318038e-05,0.24685551399046374,1
Ugw4j11jFi4JTPAAQHd4AaABAg,"Thing is, if it wasn't for J. K. Rowling, nobody would know who Daniel Ratcliffe and Emma Twatson are. They owe her everything they have, she doesn't owe them a damn thing.",5eb9de9cdba3f80b1997c345b25fe0aa,1,2.0,25.0,3,"{""1"": 0.00011078562965849414, ""2"": 0.03617047518491745, ""3"": 0.8355782628059387, ""4"": 0.12814052402973175}",0.410894598087782,0.410894598087782,0.410894598087782,0.410894598087782,0.410894598087782,0.17897983568024078,1
Ugw4kI_fnC_kpRfqYoh4AaABAg,A TV personality is fake? Really?,e82b8b10b5ddbb8ebf76bf7f1fc7f150,1,2.0,83.33333333333334,3,"{""1"": 0.1840796023607254, ""2"": 0.3954004645347595, ""3"": 0.3961273431777954, ""4"": 0.02439260296523571}",0.1392344423456464,0.1392344423456464,0.1392344423456464,0.1392344423456464,0.1392344423456464,0.08693467461302623,1
Ugw4ni4KfL497giwgDR4AaABAg,The so called Jews today doesn’t fit the prophecies or the curses in the Bible…the Jews were black…we’ve been lied to,80514039f2440568f87657f295d732a1,1,1.0,33.33333333333333,4,"{""1"": 4.6294120693346485e-05, ""2"": 0.0010528519051149487, ""3"": 0.10771195590496063, ""4"": 0.8911888599395752}",0.4514319929810412,0.4514319929810412,0.4514319929810412,0.4514319929810412,0.4514319929810412,0.20145514004138793,1
Ugw4ruHv276vCImEEId4AaABAg,"You've heard what the pot called the kettle, yea??? 😂",b435e95b3257c3d173cc86fea4439ce4,0,2.0,33.33333333333333,1,"{""1"": 0.5454676151275635, ""2"": 0.39907121658325195, ""3"": 0.05514562129974365, ""4"": 0.00031551517895422876}",0.1654228652475118,0.1654228652475118,0.1654228652475118,0.1654228652475118,0.1654228652475118,0.11495847353913785,1
Ugw4vImN0m-deqDetoZ4AaABAg,"I am a black Jew and he's not wrong , who has been inslaved 400 years Us. Token by USA 🇺🇲 🦅eagles in ships🚢.given a language they never spoke and can't remember our/there own. Given god's to whom our fathers(✝️🪵☪️🪨 wood and stone )have not served. Serving thine enemy. Being broken in the house and poor in the field👮🏻🧑🏻‍💼🧑🏻‍⚖️👷🏻🚶🏿🚶🏿🚶🏿. It was all done before everyone thinks we were gods in Egypt(Slavery) , but really we were slaves. Egypt is Slavery. The most God delivered US from Egypt(slavery) into a promise land as he will now agian. 😅❤️Piece and Love Kanye and My Other Jews",80514039f2440568f87657f295d732a1,1,1.0,50.0,3,"{""1"": 4.4170868932269514e-05, ""2"": 0.0074754864908754826, ""3"": 0.639718770980835, ""4"": 0.35276153683662415}",0.3834120877320108,0.3834120877320108,0.3834120877320108,0.3834120877320108,0.3834120877320108,0.13343417316647696,1
Ugw52-KYInJX-6_h9WN4AaABAg,Lol imagine her marriage,5eb9de9cdba3f80b1997c345b25fe0aa,1,4.0,25.0,1,"{""1"": 0.4368515610694885, ""2"": 0.28359177708625793, ""3"": 0.193487748503685, ""4"": 0.08606895804405212}",0.2859927601778751,0.2859927601778751,0.2859927601778751,0.2859927601778751,0.2859927601778751,0.07902723919990123,1
Ugw53M5V9wbp7atGzLB4AaABAg,Tyrus's immense knowledge is bigger than his body,9353d091e26ba7e7bc594983cdf2d8ac,1,3.0,20.0,1,"{""1"": 0.5602095723152161, ""2"": 0.3804680109024048, ""3"": 0.05834771320223808, ""4"": 0.00097470119362697}",0.3363251628768752,0.3363251628768752,0.3363251628768752,0.3363251628768752,0.3363251628768752,0.11549901947799429,1
Ugw56Kiom977Tg-CsV14AaABAg,"Andrew Tate: If i actually hurt anyone the romanian police would have me in jail.

Romanian Police: ......... Hold my beer.

Andrew Tate(in jail): Everyone is lying, the matrix is conspiring against me.

Romanian Police: ...... (the winning sound of silence, the true sound of an alpha, confidence)",b435e95b3257c3d173cc86fea4439ce4,0,2.0,66.66666666666666,3,"{""1"": 0.0009010276990011334, ""2"": 0.16966840624809265, ""3"": 0.6572161912918091, ""4"": 0.1722143441438675}",0.2877605674646278,0.2877605674646278,0.2877605674646278,0.2877605674646278,0.2877605674646278,0.1225947705886741,1
